median_spend,lat,long,accessibility_to_cities_2015,chirps_2015,chirps_average_2002_2015,distance_to_ports_2012,distance_to_powerplants_2016,distance_to_roads_2015,distance_to_transmission_lines_2016,landscan_population_2017,modis_evi_2000_2016,modis_lst_day_average_2015,modis_lst_night_average_2015,modis_ndvi_2000_2016,sedac_gpw_2015,srtm_2000,viirs_nightlights_2015
111582.8571,7.63424971,4.254446895,1.108494639,3.478430748,1376.867554,11.47973156,1.003078341,440.2250977,0.000502515,571.7236938,4430.094238,29.27293396,19.96691513,5902.118652,308.3165894,285.7474976,0.292859077
30256.66667,12.06916733,12.86671104,2.001905918,1.8462555410000001,587.4105835,23.80571747,6.3738904,480.3664246,0.235311121,209.4985352,2097.599609,42.54750443,18.08778,2700.432373,36.12060928,336.1405334,0.0
27732.22222,6.135722976,8.190443762,1.0,4.97903204,2144.185547,7.900000095,0.963879466,328.1593628,0.088641994,458.4998779,3468.653809,29.72083855,20.1570549,4677.376953,583.4207764,32.44325638,0.0
37213.18182,9.681995922,11.82695065,3.181334972,2.484906197,926.1090088,18.05705261,4.996001244,1342.478882,0.028746122,9.672743797,2615.69165,38.28197479,22.98637581,3997.620361,124.862793,286.071167,0.000599079
32188.0,12.73398318,11.82172417,2.200000048,1.288223028,414.2871399,31.39999962,5.683703899,2535.163574,0.203395516,56.08129501,1918.885864,41.48761749,18.20327568,2427.947266,48.07864761,329.2550659,0.0
71001.66667,5.315248341,7.433434646,1.100242853,5.199882507,2295.400879,3.499757051,0.216245517,182.30513,0.072056554,448.34039310000003,4078.475586,27.59089088,20.28887749,5539.985352,657.1516113,114.1861649,0.034118015
29594.46429,12.77941129,7.649771817,2.299999952,1.769673467,664.9425049,26.39999962,2.904924154,425.2038574,0.014774609,186.8247986,1621.163086,38.29068375,17.48887825,2072.338867,419.2710876,540.8117065,0.0
140460.0,5.834194466,7.017806575,1.101397038,5.145062923,2240.203613,5.473049164,0.400005817,142.668396,0.024540531,1306.608765,3572.572266,28.03634453,20.39470863,4979.064941,1133.709106,148.9654083,0.014469817
92122.5,5.325696028,6.896721611,1.574877858,5.837274075,2463.025879,4.000488758,0.25494957,555.0935059,0.005192117,174.17410280000001,4376.427734,28.34519386,20.14666557,5772.604492,204.9828186,50.5923233,0.0
58795.0,6.243189975,7.617181583,1.405883551,4.601358891,1960.388306,6.319612503,1.12181282,319.8996887,0.043890979,33.3817749,3624.966309,30.42447281,19.99422646,5037.044434,232.9638367,83.29883575,0.0
41580.0,11.84336281,7.071525426,2.295959473,2.198497295,841.0057983,23.29685593,1.870988846,3089.686035,0.010748625,33.432701109999996,2586.919922,36.80037689,18.14611626,3613.832275,166.0801086,582.4874268,0.0
104941.6667,6.505798408,8.870162017,2.717667818,5.038126945,2191.16333,7.748586655,1.461967826,2128.112793,0.128906339,28.00135994,4623.408203,28.83203316,19.1008625,6220.325684,220.55513,103.4367676,0.0
124286.6667,6.707449636,3.287681085,0.300000012,3.251272678,1439.155273,3.299999952,0.166286662,136.944458,0.014862585,6178.262207,2381.678955,33.75433731,22.35124207,3143.18335,5177.547363,65.78910065,7.829758167
110323.8854,5.375435712,7.08733205,2.241761208,5.881095409,2411.83374,3.819719315,0.326804101,232.4107513,0.019381355,271.84729,4338.605469,28.57394409,19.81644249,5741.90625,831.6461182,68.43437195,0.0
50883.33333,11.39524546,9.474480233,3.5,2.144509077,812.0852051,25.70000076,2.987255573,287.5575256,0.020113857,175.8219147,2328.955811,39.06106567,17.00840378,3185.198486,275.7872314,434.7775879,0.0
68947.5,6.307072998,6.970175059,2.299999952,3.917475224,1712.25,8.300000191,0.716214418,1054.750488,0.056730896,143.2340393,3875.390625,29.73940086,20.92165565,5258.522461,359.3300781,68.6332016,0.016049553
190705.0,8.679846771,3.397353538,1.099999666,2.426646233,1104.548096,12.10000038,1.480524063,62.42827988,0.726078808,11759.86523,2164.474365,36.64920044,20.22574806,3129.502686,85.97913361,492.9841614,0.123839408
17299.16667,9.275226231,9.806280074,3.599999905,2.684974432,1003.941406,17.20000076,3.045268774,499.6910706,0.349207968,93.43386078,2219.813721,40.04271317,19.73911095,3171.581787,215.9296875,348.4934998,0.0
132738.0,7.818894625,4.56016535,0.229741737,3.825834513,1506.38208,8.629741669,1.084120274,826.239624,0.004573097,646.6739502,4559.302246,29.7914772,19.63500786,6153.753906,734.7409668,344.3829346,0.632526875
144603.3333,7.908579256,4.687354344,1.107114315,3.569781303,1461.25415,10.28221416,1.155308485,500.5505981,0.078816719,5899.085938,3492.495361,33.98407364,19.98509407,4680.503906,963.135498,407.2235107,1.282859445
58338.75,5.542430586,7.188497157,2.799999952,5.632174492,2381.092041,6.0,0.417832434,222.6971741,0.042284802,585.336853,4068.045166,28.97065735,20.18157959,5589.616699,1075.97229,111.3423691,0.028946759
70310.0,5.976971155,7.695424304,2.200000048,4.61004591,2123.026367,9.300000191,0.924408793,1348.289795,0.051946156,356.0178528,3784.460938,29.22585487,20.21245384,5235.651855,616.0968628,34.35509872,0.0
48623.33333,12.66138666,3.901669339,3.558773756,1.615708351,621.9407959,19.4484005,2.876466513,362.5041199,0.015906531,0.814595699,1874.431396,41.18828201,19.72029686,2547.903076,49.33743668,231.0040283,0.0
128125.0,7.76981625,4.562516823,0.200000033,3.598463535,1400.439209,8.600000381,1.030796528,4.959384918,8.8e-05,8593.005859,1880.497437,35.92940903,20.67861748,2630.414795,2866.261719,318.9281311,6.405302525
138362.5,7.797379889,4.778802873,2.200000048,3.705581903,1522.284302,14.39999962,1.041631699,428.9316406,0.095356084,413.2346497,4445.63623,28.64503479,18.80941582,6267.646484,289.3257141,396.8407898,0.00012468
29967.5,12.72136149,7.464850916,1.899999976,1.763282418,685.3249512,27.5,2.802450895,377.2351074,0.027307134,116.8115005,1803.558716,38.90406036,17.3073864,2388.436768,266.3736572,485.5788879,0.0
13936.0,13.2028054,7.721468165,1.899999976,1.470431328,569.8328857,28.5,3.334902287,887.687561,0.006615792,45.80195618,2014.216064,39.79708862,16.31364822,2560.922119,238.9998932,442.0756836,0.000602491
126020.0,4.62396354,7.771681884,1.600000024,6.806399345,3028.960205,6.199999809,0.20676145,249.1561737,0.018569851,4567.222656,3756.824463,27.76958656,20.18978119,4557.02002,669.7869263,20.38721848,0.005357663
241881.6667,5.142032547,7.374716029,0.100000001,5.08258009,2288.235352,2.900000095,0.076851562,230.8714905,0.027911689,2619.501709,3456.093262,29.75336075,21.47697258,4422.416992,610.4651489,65.44226074,0.463560909
62588.57143,7.215413595,4.947545158,2.5,3.959510088,1629.623657,9.800000191,0.513453126,524.1400757,0.142411381,63.53507233,4606.473633,27.83202171,19.99910355,6095.410156,681.1469116,321.3766174,0.0
78091.66667,6.135087308,6.27951538,1.200000048,4.257172585,1971.921265,8.100000381,0.515296042,570.3388672,0.086449787,1174.212036,4271.868164,29.54377556,20.17775726,5584.413086,467.6668091,165.1438751,0.0
171583.3333,12.9638173,5.19881853,0.300000012,1.860281706,692.1311646,20.5,3.144333124,425.7180176,0.015007825,1468.49646,2180.284424,41.15168762,18.74310493,3078.588623,402.2390137,289.2965393,0.418048352
135945.4545,5.256258659,6.619414041,2.400000572,6.300537586,2721.885254,6.699998856,0.15041025,528.5235596,0.028573379,171.1801147,4237.971191,28.69981194,20.60194397,5684.277344,535.7189941,16.7830925,65.60708618
141456.6667,4.964662866,7.804704247,0.800000012,5.967155933,2451.669678,2.400000095,0.465306193,1041.467041,0.02514432,328.7423401,4037.474121,29.43458557,20.76971054,5171.713379,1257.914307,52.13628387,0.041656949
138834.5455,7.61626985,5.205151207,0.400000006,3.348680973,1361.5896,12.19999981,0.985682726,103.5196075,0.030421127,5542.112305,3348.628662,34.22639847,20.1559906,4422.504395,1237.580078,440.3840332,2.902933598
143711.6667,4.811528226,7.135399673,1.100000024,5.224483013,2503.693359,1.799999952,0.148905084,615.8937988,0.010982201,377.1152954,4216.940918,28.17525673,20.60473442,5290.470215,1994.106079,18.76361847,0.003612064
233439.3333,5.522381831,7.04931503,0.5,5.508126259,2270.266602,3.900000095,0.327727616,197.5684662,0.002624453,3603.157471,3383.700195,31.9434166,21.09943771,4365.241211,1223.321167,127.8536758,0.515426338
109440.0,7.379461165,4.172707747,0.619727433,3.556289911,1449.208984,6.149659157,0.841969609,1094.169189,0.008558369,1575.956055,4475.928223,29.14877892,20.7596035,5812.679199,602.3778076,189.2175598,0.01745021
44444.0,11.87188827,6.030960111,2.400000095,2.362084866,919.4370117,24.20000076,2.050511122,592.3659058,0.520023167,238.8551636,2553.658936,37.65743256,17.53931808,3579.069092,76.24786377,379.7791748,0.0
40131.42857,7.310150348,9.822582976,4.599999905,4.716424942,1940.666748,12.19999981,2.640296936,3602.29834,0.826264501,76.11051941,3374.699219,33.84009552,18.99963379,5158.206055,107.1251373,226.2023163,0.0
65393.16667,12.84184371,10.92689152,0.655843079,1.117081881,365.9283447,29.24069023,4.979652882,1721.320068,0.00692088,10.60939789,2011.684082,40.02724838,18.27581406,2862.196289,225.6507721,337.0052795,0.0
74930.0,6.850522002,8.445167566,2.5,3.86966157,1576.134644,9.399999619,1.685577869,491.9056702,0.180594772,383.4179688,3465.131592,31.15968513,20.58380318,4713.202637,195.1081085,142.7870636,0.019343954
119980.0,5.817367247,8.088497902,0.608823121,5.817914009,2384.130371,7.775627136,0.668124378,164.3880463,0.212591305,3926.431885,4098.262695,29.91487885,21.12300682,5170.657227,368.1199036,97.07788086,0.169140294
119980.0,7.534368054,3.926933362,1.280805349,3.384105206,1354.436646,6.374407291,0.914003134,222.2115021,0.016028795,1486.165894,4162.808105,32.29232025,20.6747303,5281.848633,577.654541,253.8619232,0.029244827
62520.66667,6.191554972,5.0614563,4.5,5.673629284,2381.229736,21.5,0.628027618,9155.290039,0.256391555,5.16799736,4170.762207,26.42949677,20.49710846,5714.864746,258.3432617,13.26798439,0.0
175560.0,10.54124243,7.44285315,0.100000001,2.886984825,1190.833496,18.39999962,0.812782347,19.71262169,4.53e-13,7478.34668,2579.857178,37.81187057,19.06282806,3700.255371,7030.087891,627.6083984,14.85084057
109110.0,11.7154969,11.10730853,1.299999952,1.973105431,694.9692993,22.5,4.597482204,120.7155533,0.026972128,4643.842773,1633.320923,41.40499496,19.4672966,2248.055176,482.4190674,429.1744995,2.478080988
161663.3333,12.88835847,10.45800517,0.100000001,1.39740169,438.8530273,31.5,4.636478424,312.0431519,0.026062312,6157.711426,1968.845703,41.31689072,18.07522964,2521.376709,213.4223022,346.7830811,0.624388218
50891.66667,9.138027803,8.750766757,11.33025265,3.591530323,1362.197754,19.83622169,2.085972786,308.5107117,0.134245098,11.39766693,3878.799561,29.82523918,19.88041306,5806.532715,77.72958374,543.0881348,2.47e-19
152725.0,5.080149721,6.816851341,1.707314491,5.893095016,2552.080322,3.907314301,0.362520576,546.8151245,0.023509918,91.25370026,4443.469238,28.01075745,20.0238533,5781.383301,365.2817993,32.68585968,0.057886641
44771.25,12.21576817,8.238842997,1.100000024,1.991814375,763.9467773,23.10000038,2.626968145,299.6186829,0.007736969,513.8702393,2217.72583,38.34820557,18.02762985,3027.729004,602.7133179,525.7114868,0.000642898
78663.33333,7.917244658,5.772112519,4.125624657,3.993208408,1539.985229,21.22105789,1.509515643,121.1388855,0.249863178,2776.491211,3698.406494,30.42237282,19.36199951,5416.958984,69.74465179,495.7216492,0.0
110508.0,7.496002993,5.225057046,1.100000024,3.542057753,1406.703735,11.82123089,0.897901297,182.2609406,0.011250704,7941.384277,3345.064941,32.32217789,20.42465401,4711.436035,927.3947754,413.9595032,1.250907183
21643.13131,10.70211703,13.44174662,4.199999809,2.771976948,916.0369873,27.70000076,6.640860558,373.6480103,0.01986175,326.1801147,2647.945313,39.19654083,17.79154205,3769.965088,283.062561,492.1766663,0.0
71475.0,7.752683349,4.554025176,0.819888413,3.525817156,1378.300903,9.928333282,1.014286995,230.061264,0.0,738.1563721,4002.885254,32.28320694,19.81476402,5281.235352,3428.976074,310.606842,1.490748882
33542.85714,10.2832908,12.88704666,4.400000095,3.045320988,1162.691772,24.10000038,6.050544739,1053.17627,0.076537617,35.90302658,2567.553711,38.74380493,17.32069778,3859.741943,77.84113312,494.0987244,0.0
56434.4,11.80336446,7.645383758,0.300000012,2.261474609,855.7143555,22.20000076,1.985164165,548.9177246,0.000126174,197.5820465,2451.280029,37.03201675,16.76771355,3324.854736,352.7191162,623.7356567,0.046489526
47167.27273,10.28622469,9.637662895,3.5,2.904726505,1039.222046,19.79999924,2.812348843,617.0855713,0.033480182,450.6976318,2937.953613,36.77551651,19.57270241,4256.412598,115.8991699,664.0338135,0.0
225990.0,7.523762254,3.894937855,1.0,3.448162794,1357.071289,6.0,0.88846302,223.9266968,0.008553498,1767.97937,3610.3125,34.98435593,20.67535019,4634.186035,577.654541,221.6425629,0.348609537
66228.57143,12.76624043,10.85617636,1.200000048,1.240772009,381.3658447,30.79999924,4.878898144,3605.876221,0.023201833,0.096785031,2204.023682,40.60858536,18.59712791,2980.681152,79.03251648,340.30804439999997,0.0
108319.1429,6.115542859,6.176619068,1.486418962,4.434932709,2055.549316,8.884155273,0.539505064,380.6412354,0.101592958,1425.034424,4096.750977,29.45625496,19.93227005,5296.651367,398.000946,145.1804657,0.0
89336.66667,4.849916652,7.371449068,0.800000012,5.96878624,2718.10376,3.900000095,0.111998357,234.7675323,0.063222364,1371.653442,3945.470703,26.27205086,20.36627007,5105.945801,467.947876,31.90780067,1.434311748
158632.6625,6.476694216,3.350820502,0.201624542,3.340975285,1505.793213,1.207581282,0.278048873,2.2761607169999998,5.25e-07,58450.31641,1259.328857,34.22375107,22.5548954,1779.520264,13722.22266,4.625662327,12.94238949
29312.5,8.746291676,9.608170547,2.937391996,3.077974081,1157.7854,13.26260757,3.029151917,363.3854675,0.603661776,111.8607712,2731.514404,36.22992706,20.03112411,3821.393311,103.9383545,203.2977905,0.0
36333.33333,11.84923439,9.464699239,2.699839354,1.843565345,677.0390015,28.19940376,3.212466717,629.1307983,0.034173269,89.38928986,2501.420654,39.63598251,16.61377907,3224.999268,196.8674011,400.0101929,0.0
52074.44444,11.60941842,7.561227657,2.200000048,2.493659735,930.1094971,22.89999962,1.775974154,644.3453979,0.000372283,138.898407,2687.643311,35.80046844,15.32121658,3709.0625,258.5773315,617.0965576,0.014334352
56943.33333,7.238910623,7.236591972,3.075093269,3.281172037,1323.644043,12.38448048,1.665958643,341.3006287,0.024820682,32.69208145,3870.475586,29.38784218,18.70894051,5400.84375,149.0907898,212.2988281,2.22e-05
27894.0,4.964253377,5.771543828,17.29999924,6.425699234,3279.643799,37.5,0.533584297,5828.405762,0.187565967,52.53293228,3500.253418,24.9547348,20.68255806,5340.78125,198.9646912,16.7416172,1.481374502
63094.75893,5.788823251,6.913996127,0.926156878,5.352056026,2254.646729,5.343059063,0.292125434,168.4598541,0.002106735,624.1688232,3877.987061,28.33879471,20.26852036,5235.939941,1641.736694,140.9847412,0.0
110924.2857,5.555554068,7.611029751,0.600000024,5.459097385,2399.476074,3.900000095,0.518379629,1008.677673,0.02750279,14.18940926,4693.803223,27.61957359,19.90494347,6274.808594,407.7146301,84.46018219,0.0
69177.5,5.141570142,6.07837595,5.547028065,6.333957672,2895.573975,11.05575466,0.255965531,233.0705872,0.142150581,1093.263428,4112.701172,26.42788124,21.45049667,5505.375977,330.6363525,13.18368816,0.383913934
112540.0,5.628197748,5.92368426,2.354965925,5.278372288,2526.538818,12.05879021,0.075197414,1545.56311,0.056921579,1.0,4221.09668,28.68911171,20.32823753,5700.845215,665.8497925,17.43300629,1.25e-09
87031.75325,12.40021937,7.412420239,2.159679651,1.91354382,736.7562866,27.73141479,2.482289314,403.8275146,0.007761486,1227.672974,2280.712646,38.33421707,17.30377579,3079.612305,174.4087372,502.1065979,0.072768912
39316.0,5.107489918,8.182432777,3.578960657,7.352065563,2805.164063,5.833312035,0.113690153,278.2715454,0.000691318,1376.786865,4024.598389,26.81472969,20.39731789,5209.696289,229.2997894,69.84398651,0.0
154861.8333,6.356713577,5.634779198,0.100000001,4.220663548,1914.55896,7.800000191,0.077670552,1.1e-05,0.001915144,7231.133789,1922.300537,33.15692902,21.93139458,2562.778564,611.8027344,76.20850372,5.014872074
80487.0,8.745676569,5.608123729,3.080160618,2.756646156,1061.645752,17.98016167,0.891252816,316.1360474,0.487508237,197.5888977,3270.171143,35.68701935,20.59898376,4841.510254,47.84952545,105.9804459,0.0
118646.6667,7.318043441,3.895131034,0.695091903,3.368423223,1288.408936,4.698363781,0.746629298,3.783748388,0.024415549,8265.967773,3318.624023,34.61336517,21.2187767,4103.344727,13721.95508,174.6047516,0.070648067
130603.3333,6.690622785,3.293774849,0.300000012,3.240458012,1427.321533,3.299999952,0.183068797,40.08989716,0.005165894,6150.095703,1853.807495,34.84696579,22.46442795,2449.308105,15824.77051,56.59959412,9.967646599
95978.0,7.757995486,4.561151043,0.213038892,3.560005188,1384.771973,8.627941132,1.021915078,46.78529739,3.1e-06,11451.99609,2626.660889,34.47768021,20.31054306,3547.086426,3577.967285,310.2417297,4.456839085
54723.33333,8.308512542,9.008096274,2.299674511,3.447492599,1247.929688,16.47356415,2.735850334,1324.617065,0.413520008,4.78523016,3323.625,34.11459732,19.28479767,4635.53125,128.0824432,191.7863922,0.0
84488.83333,6.486759166,9.157917127,3.209353209,5.258238792,2307.976074,8.709352493,1.585343599,237.1914215,0.011399446,42.38140869,4779.906738,26.87240982,18.2757206,6748.33252,89.47203064,161.1102448,0.0
50621.25,11.89316454,13.14611647,0.300000012,1.686772585,562.4873047,21.60000038,6.585205555,64.74718475,0.024930174,2651.844482,2160.680176,42.02676392,17.62111092,2818.081543,35.38925934,319.5932312,0.011879065
26682.72727,12.34167852,9.645713324,1.600000143,1.595226288,523.4562988,29.79999924,3.665956497,502.2635803,0.000885887,19.82595062,2054.513184,40.04562759,18.02515602,2707.729492,190.8025055,368.5762024,0.0
171295.0,6.00420085,7.057121665,0.427204072,4.96089077,2168.554688,4.91838789,0.556344271,284.8205872,0.105570704,803.0499878,3858.725586,27.6744709,20.3607502,5303.340332,2835.981689,333.2197876,0.005741694
92785.83333,9.227704742,5.698047367,0.800000012,2.707295895,1110.212769,14.89999962,0.898161352,451.361969,0.167266369,218.1177673,3256.228271,33.92076111,20.56787682,4825.671875,70.48428345,133.930191,0.000231303
165980.0,4.398426769,7.183962403,11.5,7.8525877,3959.338867,35.20000076,0.423229516,19443.60352,0.285604417,1515.934204,3601.09668,25.57032776,20.70681572,5509.268066,542.9656982,16.56110001,7.451087952
31983.33333,12.42046526,6.228652475,1.104500294,2.031413078,782.5293579,25.58049965,2.513923168,3019.812988,0.003593552,43.6931839,1988.135498,39.11487961,19.06534576,2616.604492,274.7486877,345.599762,4.38e-19
250281.25,10.30566194,11.16888011,0.253406733,2.335210323,904.8769531,22.89999962,4.335948944,29.16307259,0.000100427,7085.453613,1790.123779,39.9883728,19.77399063,2418.028564,153.9680176,463.493927,12.60001183
73842.5,12.04793081,8.471457888,0.200000003,2.11066103,823.2900391,22.29999924,2.627497673,245.1548615,0.0,17461.08789,1308.244385,40.14394379,18.94231415,1885.096436,2554.288086,489.5136108,3.91618371
74459.0,11.86428743,8.99795947,1.322705746,1.93180716,737.3460083,24.37568665,2.853366137,30.4344635,5.44e-08,7773.749023,2004.567749,39.19873428,17.5488472,2737.004395,327.8409424,437.835083,0.083258346
32695.0,11.80054798,10.19527728,0.800000012,2.054806709,685.2506104,26.79999924,3.806347132,676.0870972,0.126254991,26.07703972,2305.659668,40.14021301,16.97630692,3024.933594,195.7759552,385.3542175,0.000347344
40728.0,6.291125879,8.244123045,0.559524,4.880719662,2073.296875,5.914881229,1.115187049,490.3280029,0.03955169,167.8825378,3399.067139,30.43730164,20.29853058,4454.697266,348.08255,73.04094696,0.0
96966.0,6.167790291,7.006689041,0.522993207,4.382174969,1931.208496,5.323795319,0.623111844,134.272934,0.009813951,3694.39624,3300.767334,29.13234901,20.72746086,4545.742188,2271.037354,214.145462,0.556593835
278810.0,5.443157064,7.052537541,0.400000006,5.817520142,2367.194824,3.0,0.345921993,167.7786713,2.65e-07,921.4506836,4173.702148,30.46496773,20.02195549,5429.01416,881.229248,74.96424103,0.014335844
43393.0,7.264140924,9.919658635,2.320970774,4.991757393,2099.570801,11.11008072,2.66686058,1992.887817,0.930378199,3.430744886,3457.720947,32.13874817,18.92365074,5353.563965,102.8549347,228.3609924,0.0
93188.33333,9.088167066,7.315453786,0.899999976,3.506908655,1301.451782,16.09098434,1.015405297,108.8682556,0.027792385,10463.79785,2326.637939,35.35267639,19.84943008,3291.464355,1068.004272,379.9235229,6.20321846
182525.0,5.562206552,7.340724782,1.402263761,5.465488434,2315.976074,4.615846157,0.427733034,172.0402527,0.067645438,1912.528809,4029.494141,29.43817902,21.03223228,5388.407227,1999.694946,139.205658,0.064245604
107251.25,5.65672719,7.322753264,0.594231308,5.671768665,2326.711426,4.288462639,0.524513006,170.3305054,0.059724137,776.4133301,4100.68457,28.43083382,20.41853523,5535.573242,1120.237549,126.9297867,3.73e-06
163732.5,6.645306448,3.305608568,0.300000012,3.270862818,1450.396973,2.5,0.226797193,9.860791206,0.0,24487.87109,1593.22998,37.16201782,22.55681801,2151.471924,35373.10156,35.47231674,11.31582546
46303.52941,10.36698169,9.502707258,3.39729023,3.158194065,1074.906494,19.71844101,2.683537006,380.1210327,0.147372037,51.79186249,3187.03418,36.91933823,17.23311424,4827.655273,63.60464096,665.0736084,0.0
19023.0,9.692965029,12.63958434,3.599999905,2.481889009,950.3526001,20.60000038,5.8068223,3916.9104,0.059812583,67.70171356,2631.579834,39.10461044,19.439731600000002,3788.374023,56.74956512,229.3642426,0.0
80382.22396,5.870507661,6.897680442,0.400000006,5.146816254,2218.678223,4.5,0.351827323,92.57750702,0.001134382,1709.446167,3738.898438,28.98890495,20.8173275,5034.088867,1698.172485,114.4283676,1.19e-14
150870.0,6.707730002,3.242202481,0.300000012,3.235737801,1440.639282,2.501430273,0.177972153,71.45313263,0.007388169,8108.702637,1957.733154,33.50578308,21.99046516,2570.986084,1129.821777,70.62586975,7.877444744
111487.5,7.181534776,8.123883258,1.600000262,3.543377161,1345.712524,8.400000572,2.00850153,147.972168,0.010578079,4431.706055,2746.834961,34.63960648,20.81221199,3914.539307,250.8459625,185.2703857,4.034282684
113304.2857,4.789739148,6.307912269,7.5,6.12073946,3021.509766,14.5,0.235942617,243.0328827,0.195716679,1864.524048,3885.038818,25.60825539,20.46933937,5372.527344,313.8684387,11.80835056,0.722097397
73356.66667,7.399178711,3.91948742,0.187392324,3.154523611,1217.891235,4.851131439,0.817116797,0.577885032,0.001666679,10293.70313,2586.072021,35.76353073,21.87801933,3463.153564,15286.59961,238.9248505,5.421046257
310040.0,4.767580834,6.988227604,2.200000286,5.194014072,2527.423584,3.300000906,0.299428135,1396.683472,0.035038002,19.35067558,2969.670898,27.3478775,21.37870789,4353.349609,4292.062012,6.914094925,0.604401052
129950.0,7.358931819,4.395022499,1.100000024,3.81882143,1559.162964,7.900000095,0.692576647,1036.969849,0.131698892,18.68625069,4716.572754,28.4236145,19.85501671,6214.547852,202.1400757,180.7270966,0.0
32535.71429,13.04761714,11.87399039,3.200000048,1.11763382,383.9396667,35.90000153,5.891139507,5813.00293,0.420532525,21.22762299,1868.606445,42.48507309,17.58739662,2389.474121,43.1348381,332.0003662,0.0
126891.4286,7.29990525,5.170107143,0.435802877,3.691013813,1431.14624,10.72839451,0.703221858,911.7224731,0.000336794,3686.291748,3880.141602,32.40539551,20.39973831,4932.696289,1392.778198,380.2635498,1.614606261
106746.0,7.358089949,3.916230486,0.13204208,3.209161043,1224.114502,4.628168106,0.782460392,0.781496763,0.012470069,25167.39063,1718.865479,38.89039612,22.08202934,2275.412842,18437.25781,206.6257477,1.885784149
114363.3333,6.94607655,3.916489647,1.533768535,3.642109632,1576.131958,9.607145309,0.492556006,146.9788208,0.073026828,7173.552734,3523.614746,31.84304237,21.07256699,4522.166992,431.7513733,49.14031219,1.114654422
51011.11111,13.11553705,10.04491559,1.299999952,1.456424236,457.0216675,34.79999924,4.476568222,1490.05603,0.213600099,1.014925838,1933.510254,42.74036026,18.27169609,2425.59668,65.15289307,361.0690613,0.0
62252.5,9.74238406,8.463138134,2.519267559,3.49946332,1362.561646,19.1363945,1.640069246,1849.752075,0.063959628,0.0,3408.178955,31.93102455,16.47820663,5166.478027,154.7182922,915.6936646,8.69e-09
51128.88889,10.48394494,11.39663334,2.099999905,2.276443958,851.4334717,23.89999962,4.575556755,664.3265991,0.04050611,130.2931366,2265.052979,40.52302933,18.48960495,3118.352539,156.6261749,260.993103,0.0
96830.0,9.199546613,7.209995342,0.100000001,3.480801582,1338.398438,16.0,0.86656338,282.5871582,0.001910186,3037.029297,3172.258301,33.51477051,18.95607948,4416.284668,822.7664185,442.0484314,7.494289875
45170.0,9.089459595,3.786717171,1.100006104,2.497282982,1065.353516,12.90000629,1.020588756,2149.483154,0.510738969,55.78106689,2960.177246,35.24769592,18.96832657,4423.240234,150.1381073,367.8316956,0.0
245450.0,5.090373333,7.366207704,0.100000195,5.027694702,2313.225342,2.899999857,0.063620672,44.6098671,0.003443259,15837.08203,1700.981934,33.96990204,21.73921013,2296.6521,10483.3916,58.93077469,2.184609652
66544.3375,4.876190451,6.831237964,3.217913628,5.609210968,2648.44751,4.679724693,0.437309891,1903.370361,0.028280303,0.751066744,4237.281738,26.4818821,20.25399208,5784.436035,355.3416443,13.89856815,0.0
57647.14286,8.288196973,10.5672373,3.200000048,3.351267338,1283.204346,14.39999962,3.867792606,1387.852661,1.077214599,14.8385582,2810.087646,32.98852158,18.6489315,4110.402344,52.28607559,127.3033218,0.0
102330.0,6.398850886,6.568691085,3.400000095,3.961913347,1768.962036,7.699999809,0.686277628,1062.650513,0.185485601,341.692688,4078.636475,28.76680183,20.34454346,5389.647949,289.4907837,211.98660280000001,0.0
68805.55556,9.665953761,7.959385819,2.528655529,4.007218838,1517.662354,21.24288559,1.156190515,337.8314514,0.021050692,692.6845703,3012.762939,33.92372131,16.93561172,4279.563965,69.77497864,738.6506348,0.0
25619.5,12.48109276,8.160652477,3.887607574,1.624689937,654.9058228,25.59566307,2.822711706,1735.808594,0.046725456,40.72786713,2139.989502,38.73404694,18.02583313,3018.2146,225.5702209,511.9044495,0.0
54748.18182,6.500385342,9.146471057,4.781011105,5.24087429,2301.521484,10.28101158,1.594897747,543.3390503,0.00702796,82.92991638,4586.289551,26.80186462,19.02797318,6440.345703,142.1850281,173.9517822,0.0
31878.88889,12.07960247,10.29572193,2.366426468,1.677368283,574.9219971,29.97314072,4.034841061,1383.372192,0.143741429,133.9768066,1966.259644,40.5742569,18.40120697,2593.571533,146.5611572,368.1217957,0.0
159948.8,6.496780357,3.316372636,0.499999255,3.492322683,1553.727051,3.180452347,0.29881531,16.84380722,0.0,22759.34375,2215.437012,33.43265915,22.45314026,2945.162109,20288.83789,4.85253191,11.5475502
30260.0,12.33708952,7.343690583,2.821734667,1.938877821,737.6144409,28.63290405,2.403371811,1473.143188,0.068307564,82.35903168,2036.082031,38.38021088,16.89530182,2769.868896,174.4087372,470.2446289,0.0
214054.8571,5.516103895,5.708096009,4.400000095,5.836191654,2736.388672,9.899999619,0.217836574,646.1659546,0.040325541,473.6394043,2714.594482,28.9159584,21.95593452,4098.368164,783.1152344,6.371146202,4.554787159
64848.57143,5.287956848,6.993968872,2.679958105,5.575517178,2369.449951,5.216212273,0.337137341,2291.43335,0.085549437,6.944784164,4524.307129,28.86886597,20.39447021,5899.016113,413.3153992,56.21186066,0.0
41763.33333,9.356681194,12.17316373,1.560443282,2.418201923,919.7711182,16.31695175,5.368305206,1942.159424,0.010732514,1349.883301,2805.112305,38.75119781,20.07803535,3950.117676,99.42273712,205.4969482,0.0
